Date,SPY Close,Daily Returns,Cumulative Returns,VIX Close,SPX 1M 25DP Vol BVOL INDEX,SPX 1M 25DC Vol BVOL INDEX,SPX 1M 100 Vol BVOL INDEX,P/C Ratio,P/C Spread,P/ATM Ratio,P/ATM Spread,ATM/C Ratio,ATM/C Spread,FICC_Spread,TEDSPREAD,Gold_Close,Delta_10Y2Y,10Y_Yield,Delta_10Y3M
2018-11-20,256.2001647949219,-0.018506197317366024,0.5850677317405115,22.479999542236328,18.2993,14.8028,16.3458,1.24,3.5,1.12,1.95,1.1,1.54,4.33,27.4052,1223.1,0.27,3.06,0.67
2018-11-21,257.07318115234375,0.0034075557996642303,0.5904689384826645,20.799999237060547,19.1072,14.9969,16.7563,1.27,4.11,1.14,2.35,1.12,1.76,4.24,28.022,1224.0,0.25,3.06,0.65
2018-11-23,255.35626220703125,-0.006678716689217934,0.5798466470395376,21.520000457763672,19.3344,14.1122,16.3321,1.37,5.22,1.18,3.0,1.16,2.22,4.29,29.4942,1222.15,0.24,3.05,0.64
2018-11-26,259.47882080078125,0.01614434107908269,0.6053522301619891,18.899999618530273,16.1458,12.4593,14.0387,1.3,3.69,1.15,2.11,1.13,1.58,4.26,31.3283,1226.65,0.23,3.07,0.66
2018-11-27,260.351806640625,0.0033643818680446635,0.6107532480969713,19.020000457763672,20.9001,15.965,18.2772,1.31,4.94,1.14,2.62,1.14,2.31,4.31,31.6662,1225.05,0.23,3.06,0.65
2018-11-28,266.3464660644531,0.023025226908076846,0.6478412071273258,18.489999771118164,21.4835,15.6105,18.3661,1.38,5.87,1.17,3.12,1.18,2.76,4.25,32.7708,1213.2,0.25,3.06,0.66
2018-11-29,265.7644958496094,-0.002185011963713901,0.644240654375452,18.790000915527344,23.7424,17.7261,20.5166,1.34,6.02,1.16,3.23,1.16,2.79,4.22,38.5007,1226.45,0.22,3.03,0.66
2018-11-30,267.3844299316406,0.006095374315717272,0.6542629166289902,18.06999969482422,22.9497,17.7689,20.1263,1.29,5.18,1.14,2.82,1.13,2.36,4.29,39.3715,1220.45,0.21,3.01,0.64
2018-12-03,270.92498779296875,0.01324145112800057,0.6761677581923966,16.440000534057617,22.3896,17.2769,19.6355,1.3,5.11,1.14,2.75,1.14,2.36,4.2,41.9235,1231.05,0.15,2.98,0.6
2018-12-04,262.1463623046875,-0.032402420905485285,0.6218558649832429,20.739999771118164,21.4795,16.7907,18.8795,1.28,4.69,1.14,2.6,1.12,2.09,4.29,33.1743,1239.25,0.11,2.91,0.49
2018-12-06,261.7486267089844,-0.0015172272169119427,0.6193951411229821,21.190000534057617,20.5368,15.7522,17.9357,1.3,4.78,1.15,2.6,1.14,2.18,4.5,36.528,1236.45,0.12,2.87,0.46
2018-12-07,255.66665649414062,-0.023235920246511,0.5817670047762611,23.229999542236328,21.1819,17.0105,18.8863,1.25,4.17,1.12,2.3,1.11,1.88,4.5,38.5067,1241.2,0.13,2.85,0.45
2018-12-10,256.1517028808594,0.0018971828136293833,0.5847679059528887,22.639999389648438,24.5034,19.3126,21.6984,1.27,5.19,1.13,2.81,1.12,2.39,4.56,40.2919,1246.8,0.13,2.85,0.44
2018-12-11,256.2098388671875,0.000226959202981325,0.5851275836137342,21.760000228881836,25.436999999999998,19.5008,22.2091,1.3,5.94,1.15,3.23,1.14,2.71,4.48,39.2227,1248.25,0.11,2.89,0.48
2018-12-12,257.5,0.005035564358171651,0.5931095955769343,21.459999084472656,24.5343,18.7189,21.3793,1.31,5.82,1.15,3.16,1.14,2.66,4.4,36.0101,1244.75,0.14,2.91,0.48
2018-12-13,257.4126892089844,-0.00033907103307040387,0.5925694182605676,20.649999618530273,27.6903,21.4475,23.9249,1.29,6.24,1.16,3.77,1.12,2.48,4.39,38.1211,1244.45,0.16,2.91,0.48
2018-12-14,252.6596221923828,-0.018464773555676217,0.5631629845806914,21.6299991607666,30.1322,21.5652,25.3431,1.4,8.57,1.19,4.79,1.18,3.78,4.46,39.1623,1239.15,0.16,2.89,0.47
2018-12-17,247.70286560058594,-0.019618317120820516,0.5324963574376591,24.520000457763672,36.4607,27.3942,30.8759,1.33,9.07,1.18,5.58,1.13,3.48,4.58,42.292,1239.1,0.16,2.86,0.46
2018-12-18,247.43124389648438,-0.0010965626232986025,0.5308158792117517,25.579999923706055,30.0087,23.0686,26.4511,1.3,6.94,1.13,3.56,1.15,3.38,4.72,40.7792,1248.8,0.17,2.82,0.43
2018-12-19,243.7257537841797,-0.01497583754562104,0.5078906292924195,25.579999923706055,31.0685,23.3188,26.8482,1.33,7.75,1.16,4.22,1.15,3.53,4.84,39.5318,1248.6,0.14,2.77,0.37
2018-12-20,239.75843811035156,-0.01627778604529906,0.48334550824908606,28.3799991607666,29.3079,21.695,25.1265,1.35,7.61,1.17,4.18,1.16,3.43,5.11,44.4983,1255.0,0.12,2.79,0.4
2018-12-21,234.84588623046875,-0.02048958909893195,0.45295236829331587,30.110000610351562,27.4599,19.602,23.177,1.4,7.86,1.18,4.28,1.18,3.58,5.22,44.5892,1257.6,0.16,2.79,0.4
2018-12-24,228.64056396484375,-0.026422954922596942,0.41456107336122106,36.06999969482422,23.6201,17.766,20.4119,1.33,5.85,1.16,3.21,1.15,2.65,5.35,44.0573,1261.25,0.19,2.74,0.29
2018-12-27,242.0366668701172,0.007677465758463287,0.49744052998928767,29.959999084472656,22.1268,16.4069,18.9496,1.35,5.72,1.17,3.18,1.15,2.54,5.38,40.3716,1271.1,0.21,2.77,0.36
2018-12-28,241.7244415283203,-0.0012899919083930733,0.49550884382230165,28.34000015258789,22.0123,16.3924,18.9572,1.34,5.62,1.16,3.06,1.16,2.56,5.3,42.6389,1277.25,0.2,2.72,0.32
2018-12-31,243.84164428710938,0.008758745062778406,0.5086076245244717,25.420000076293945,21.0331,15.5499,17.9386,1.35,5.48,1.17,3.09,1.15,2.39,5.33,45.2702,1281.65,0.21,2.69,0.24
2019-01-02,244.09532165527344,0.0010403365221134386,0.5101770841338034,23.219999313354492,20.5727,14.8263,17.3431,1.39,5.75,1.19,3.23,1.17,2.52,5.35,38.4177,1287.2,0.16,2.66,0.24
2019-01-03,238.27053833007812,-0.02386274052978954,0.4741401202210842,25.450000762939453,19.4853,14.7519,16.6955,1.32,4.73,1.17,2.79,1.13,1.94,5.44,39.5716,1287.95,0.17,2.56,0.15
2019-01-04,246.25155639648438,0.03349561436483639,0.5235173492077432,21.3799991607666,18.4767,13.2945,15.4768,1.39,5.18,1.19,3.0,1.16,2.18,5.05,39.7378,1290.35,0.17,2.67,0.25
2019-01-07,248.19317626953125,0.00788470091909077,0.5355298278512921,21.399999618530273,19.8261,13.1975,15.9786,1.5,6.63,1.24,3.85,1.21,2.78,4.83,39.3029,1291.5,0.17,2.7,0.25
2019-01-08,250.52503967285156,0.009395356626517248,0.5499566781946097,20.469999313354492,18.4787,12.8539,14.9684,1.44,5.62,1.23,3.51,1.16,2.11,4.65,34.4414,1283.9,0.15,2.73,0.27
2019-01-09,251.6958770751953,0.004673534445389871,0.5572004541190143,19.979999542236328,18.187,12.8861,14.7825,1.41,5.3,1.23,3.4,1.15,1.9,4.52,36.3523,1281.3,0.18,2.74,0.29
2019-01-10,252.58372497558594,0.0035274630268391505,0.5626934211462962,19.5,17.1705,12.4567,14.1243,1.38,4.71,1.22,3.05,1.13,1.67,4.54,37.4571,1292.4,0.18,2.74,0.31
2019-01-11,252.6813201904297,0.00038638758238751514,0.5632972264793057,18.190000534057617,16.6176,11.9849,13.825,1.39,4.63,1.2,2.79,1.15,1.84,4.55,37.3115,1292.8,0.16,2.71,0.28
2019-01-14,251.1397247314453,-0.006100947461500361,0.5537596322338463,19.06999969482422,19.9197,14.9285,16.8654,1.33,4.99,1.18,3.05,1.13,1.94,4.6,36.7469,1293.7,0.18,2.71,0.26
2019-01-15,254.01800537109375,0.011460873594276277,0.5715670749747677,18.600000381469727,19.7008,14.1356,16.5579,1.39,5.57,1.19,3.14,1.17,2.42,4.55,35.075,1289.35,0.19,2.72,0.27
2019-01-16,254.6326446533203,0.002419668170091427,0.5753697458032478,19.040000915527344,18.274,12.863,14.9932,1.42,5.41,1.22,3.28,1.17,2.13,4.44,37.3173,1290.5,0.18,2.73,0.3
2019-01-17,256.56451416015625,0.007586888591861962,0.5873219005556469,18.059999465942383,17.1181,12.4101,14.3126,1.38,4.71,1.2,2.81,1.15,1.9,4.4,37.903,1294.0,0.19,2.75,0.33
2019-01-18,259.9793701171875,0.01330993090844812,0.6084490453815092,17.799999237060547,19.0325,13.8561,15.9878,1.37,5.18,1.19,3.04,1.15,2.13,4.27,36.7473,1285.05,0.17,2.79,0.38
2019-01-22,256.4669189453125,-0.013510499584223679,0.5867180952226374,20.799999237060547,19.2521,14.1399,16.2887,1.36,5.11,1.18,2.96,1.15,2.15,4.41,38.588,1284.75,0.16,2.74,0.31
2019-01-23,257.0035705566406,0.0020924788800638083,0.5900382693255057,19.520000457763672,17.435,12.8787,14.6872,1.35,4.56,1.19,2.75,1.14,1.81,4.39,37.3753,1284.9,0.18,2.76,0.35
2019-01-24,257.14013671875,0.0005313784622276163,0.590883181415943,18.889999389648438,15.9522,12.2557,13.6635,1.3,3.7,1.17,2.29,1.11,1.41,4.45,41.1627,1279.75,0.16,2.72,0.35
2019-01-25,259.31591796875,0.008461461045187857,0.6043443774829385,17.420000076293945,15.8418,11.8646,13.394,1.34,3.98,1.18,2.45,1.13,1.53,4.34,37.8455,1282.95,0.16,2.76,0.37
2019-01-28,257.3450927734375,-0.0076000933947679705,0.5921512103766973,18.8700008392334,14.5687,11.2809,12.4795,1.29,3.29,1.17,2.09,1.11,1.2,4.41,36.979,1301.0,0.15,2.75,0.33
2019-01-29,257.0035705566406,-0.0013270982287489907,0.5900382693255057,19.1299991607666,14.7851,11.1111,12.5176,1.33,3.67,1.18,2.27,1.13,1.41,4.4,33.7084,1308.35,0.16,2.72,0.3
2019-01-30,261.0721435546875,0.015830803397924864,0.6152098525623746,17.65999984741211,14.5683,11.2634,12.5303,1.29,3.3,1.16,2.04,1.11,1.27,4.36,32.3982,1312.95,0.18,2.7,0.28
2019-01-31,263.364990234375,0.008782425610288191,0.6293953129375083,16.56999969482422,15.9793,11.8082,13.4867,1.35,4.17,1.18,2.49,1.14,1.68,4.37,35.3603,1322.5,0.18,2.63,0.22
2019-02-01,263.4917907714844,0.000481463147385508,0.6301798067332103,16.139999389648438,15.4285,11.3745,13.0529,1.36,4.05,1.18,2.38,1.15,1.68,4.29,34.6637,1320.75,0.18,2.7,0.3
2019-02-04,265.3456115722656,0.007035592248826328,0.6416490871456557,15.729999542236328,15.4029,11.318,13.1268,1.36,4.08,1.17,2.28,1.16,1.81,4.25,35.6232,1311.0,0.2,2.73,0.31
2019-02-05,266.4578552246094,0.004191679092611755,0.6485303533016493,15.569999694824219,14.7131,10.9375,12.4342,1.35,3.78,1.18,2.28,1.14,1.5,4.15,33.3769,1314.0,0.18,2.71,0.29
2019-02-06,266.1065979003906,-0.0013182472099486642,0.6463571827628938,15.380000114440918,14.975,11.197000000000001,12.7367,1.34,3.78,1.18,2.24,1.14,1.54,4.13,32.5362,1313.35,0.18,2.7,0.28
2019-02-07,263.5699157714844,-0.009532578857198382,0.6306631530910916,16.3700008392334,15.5854,11.7354,13.2095,1.33,3.85,1.18,2.38,1.13,1.47,4.29,30.028,1306.6,0.17,2.65,0.23
2019-02-08,263.891845703125,0.00122142138528325,0.6326548799384704,15.720000267028809,14.2491,10.534,12.0063,1.35,3.72,1.19,2.24,1.14,1.47,4.32,28.612,1311.1,0.18,2.63,0.2
2019-02-11,264.0382080078125,0.0005546298874734568,0.6335603991308136,15.970000267028809,14.2616,10.5573,12.1188,1.35,3.7,1.18,2.14,1.15,1.56,4.28,26.371,1306.75,0.17,2.65,0.2
2019-02-12,267.43359375,0.012859448516205019,0.6545670849815477,15.430000305175781,13.7569,10.1079,11.6472,1.36,3.65,1.18,2.11,1.15,1.54,4.17,26.7623,1311.6,0.18,2.68,0.25
2019-02-13,268.3018798828125,0.003246735462950845,0.6599390266121885,15.649999618530273,14.3145,10.3066,12.1834,1.39,4.01,1.17,2.13,1.18,1.88,4.12,25.6089,1311.15,0.18,2.71,0.27
2019-02-14,267.7067565917969,-0.0022181107760987917,0.656257097969593,16.219999313354492,13.4346,9.7963,11.4228,1.37,3.64,1.18,2.01,1.17,1.63,4.17,27.4076,1305.65,0.16,2.66,0.23
2019-02-15,270.6240234375,0.01089724773047629,0.6743057418715275,14.90999984741211,13.9208,9.9825,11.5456,1.39,3.94,1.21,2.38,1.16,1.56,4.12,26.3717,1318.0,0.14,2.66,0.23
2019-02-19,271.0923767089844,0.0017306418903071386,0.677203365525592,14.880000114440918,14.2086,10.1428,11.9573,1.4,4.07,1.19,2.25,1.18,1.81,4.11,22.2247,1329.55,0.15,2.65,0.2
2019-02-20,271.63873291015625,0.002015387550932113,0.6805835803088538,14.020000457763672,14.0499,10.0375,11.8219,1.4,4.01,1.19,2.23,1.18,1.78,4.08,22.8023,1345.75,0.15,2.65,0.2
2019-02-21,270.6728210449219,-0.0035558694258592816,0.6746076445380325,14.460000038146973,14.3966,10.0811,12.0463,1.43,4.32,1.2,2.35,1.19,1.97,4.04,20.8109,1335.05,0.16,2.69,0.24
2019-02-22,272.3509826660156,0.006199963537584896,0.6849901508739291,13.510000228881836,12.7797,9.1004,10.5622,1.4,3.68,1.21,2.22,1.16,1.46,4.05,20.3849,1322.25,0.17,2.65,0.19
2019-02-25,272.72174072265625,0.0013613244681964787,0.6872839691949839,14.850000381469727,14.7376,9.5041,11.6664,1.55,5.23,1.26,3.07,1.23,2.16,4.0,19.8957,1329.15,0.16,2.67,0.2
2019-02-26,272.526611328125,-0.0007154889596047154,0.6860767361433069,15.170000076293945,14.7707,9.885,11.8794,1.49,4.89,1.24,2.89,1.2,1.99,4.01,19.0794,1327.55,0.16,2.64,0.19
2019-02-27,272.4095764160156,-0.00042944397810917856,0.6853526606423401,14.699999809265137,16.0382,10.626,12.9405,1.51,5.41,1.24,3.1,1.22,2.31,3.94,19.0773,1326.45,0.19,2.69,0.24
2019-02-28,271.9021301269531,-0.001862806351152435,0.6822131750021638,14.779999732971191,17.2997,11.5355,14.1059,1.5,5.76,1.23,3.19,1.22,2.57,3.92,18.25,1325.45,0.21,2.73,0.28
2019-03-01,273.599853515625,0.006243876750355648,0.6927167067347018,13.569999694824219,16.2335,11.11,13.4321,1.46,5.12,1.21,2.8,1.21,2.32,3.86,16.8921,1309.95,0.21,2.76,0.32
2019-03-04,272.60467529296875,-0.0036373492524527373,0.6865597048868459,14.630000114440918,14.6747,9.7958,11.8632,1.5,4.88,1.24,2.81,1.21,2.07,3.9,18.334,1287.45,0.17,2.72,0.26
2019-03-05,272.23388671875,-0.0013601695342174702,0.6842656977586201,14.739999771118164,13.9378,9.4827,11.3212,1.47,4.46,1.23,2.62,1.19,1.84,3.91,17.3676,1285.0,0.17,2.72,0.26
2019-03-06,270.5849914550781,-0.0060569067412807875,0.674064257499758,15.739999771118164,13.2432,9.5313,10.9785,1.39,3.71,1.21,2.26,1.15,1.45,3.98,14.3748,1285.55,0.17,2.69,0.22
2019-03-07,268.3214111328125,-0.008365505825334796,0.660059863201659,16.59000015258789,13.262,9.4763,11.035,1.4,3.79,1.2,2.23,1.16,1.56,4.1,15.5174,1286.4,0.17,2.64,0.19
2019-03-08,267.78485107421875,-0.001999691550251148,0.6567402555203035,16.049999237060547,12.2464,8.974,10.3842,1.36,3.27,1.18,1.86,1.16,1.41,4.18,15.6794,1294.1,0.17,2.62,0.16
2019-03-11,271.66802978515625,0.014501114216730837,0.6807648351930593,14.329999923706055,12.8905,9.4415,11.0464,1.37,3.45,1.17,1.84,1.17,1.6,4.12,18.1396,1296.35,0.17,2.64,0.18
2019-03-12,272.69244384765625,0.0037708303892443062,0.6871027143107784,13.770000457763672,13.3572,9.8342,11.5464,1.36,3.52,1.16,1.81,1.17,1.71,4.08,15.2598,1296.95,0.16,2.61,0.15
2019-03-13,274.4974365234375,0.006619151782546684,0.6982699032495479,13.40999984741211,13.7502,10.2368,11.8112,1.34,3.51,1.16,1.94,1.15,1.57,3.99,17.2957,1308.4,0.16,2.61,0.16
2019-03-14,274.32183837890625,-0.0006397077756179481,0.6971835067873411,13.5,13.7989,10.1929,11.6768,1.35,3.61,1.18,2.12,1.15,1.48,3.95,17.9436,1299.2,0.17,2.63,0.18
2019-03-15,275.67718505859375,0.004940717398574046,0.7055688108678981,12.880000114440918,17.0606,12.5477,14.597000000000001,1.36,4.51,1.17,2.46,1.16,2.05,3.95,19.0543,1302.65,0.16,2.59,0.14
2019-03-18,276.67669677734375,0.003625659912834589,0.7117526233340428,13.100000381469727,17.1511,12.4793,14.7032,1.37,4.67,1.17,2.45,1.18,2.22,3.95,20.0648,1305.35,0.15,2.6,0.16
2019-03-19,276.7453308105469,0.00024806582557390655,0.7121772506617283,13.5600004196167,15.3438,11.2016,13.2516,1.37,4.14,1.16,2.09,1.18,2.05,3.91,16.9532,1308.35,0.15,2.61,0.15
2019-03-20,275.912353515625,-0.0030099055058389057,0.7070237589279895,13.90999984741211,16.2338,11.3749,13.7253,1.43,4.86,1.18,2.51,1.21,2.35,3.97,15.3683,1303.0,0.14,2.54,0.06
2019-03-21,279.0287170410156,0.011294758954002893,0.7263041808138371,13.630000114440918,15.3021,10.575,12.8087,1.45,4.73,1.19,2.49,1.21,2.23,3.92,14.3217,1317.3,0.13,2.54,0.05
2019-03-22,273.65838623046875,-0.019246516514490053,0.6930788388887703,16.479999542236328,14.0878,9.5169,11.6056,1.48,4.57,1.21,2.48,1.22,2.09,4.03,16.7479,1311.1,0.13,2.44,-0.02
2019-03-25,273.45263671875,-0.0007518480049263365,0.6918059009415687,16.329999923706055,13.638,9.3254,11.1433,1.46,4.31,1.22,2.49,1.19,1.82,4.13,16.6513,1319.35,0.17,2.43,-0.03
2019-03-26,275.4909362792969,0.00745394004974731,0.7044165207029958,14.680000305175781,13.1054,9.4826,10.9203,1.38,3.62,1.2,2.19,1.15,1.44,4.09,14.903,1315.25,0.17,2.41,-0.05
2019-03-27,274.0503845214844,-0.005229035035664631,0.6955040670008741,15.149999618530273,13.6393,9.6968,11.5028,1.41,3.94,1.19,2.14,1.19,1.81,4.09,18.1035,1318.25,0.17,2.39,-0.05
2019-03-28,275.0892028808594,0.0037906108440199926,0.7019310631033275,14.430000305175781,13.2859,9.5946,11.248,1.38,3.69,1.18,2.04,1.17,1.65,4.08,17.7076,1306.9,0.16,2.39,-0.04
2019-03-29,276.8237609863281,0.006305438698806398,0.7126624850913199,13.710000038146973,12.0542,8.9412,10.213,1.35,3.11,1.18,1.84,1.14,1.27,3.99,21.8884,1291.15,0.14,2.41,0.01
2019-04-01,280.1066589355469,0.011859162441553828,0.7329732277095731,13.399999618530273,12.5255,8.8657,10.422,1.41,3.66,1.2,2.1,1.18,1.56,3.94,21.7352,1291.9,0.16,2.49,0.06
2019-04-02,280.24383544921875,0.0004897295701329352,0.7338219159434312,13.359999656677246,14.0273,9.7862,11.464,1.43,4.24,1.22,2.56,1.17,1.68,3.95,19.2359,1287.2,0.18,2.48,0.06
2019-04-03,280.6848449707031,0.0015736635946959066,0.7365503683722372,13.739999771118164,13.1209,9.2214,10.7432,1.42,3.9,1.22,2.38,1.17,1.52,3.9,17.7625,1291.85,0.19,2.52,0.08
2019-04-04,281.4295959472656,0.0026533351903634816,0.7411580185744779,13.579999923706055,13.0756,9.0107,10.5999,1.45,4.06,1.23,2.48,1.18,1.59,3.9,16.61,1291.6,0.18,2.51,0.07
2019-04-05,282.79180908203125,0.004840333619428039,0.7495858042685206,12.819999694824219,11.5412,8.4579,9.7288,1.36,3.08,1.19,1.81,1.15,1.27,3.86,17.0083,1288.9,0.15,2.5,0.06
2019-04-08,283.0074157714844,0.0007624219745012706,0.7509197269319705,13.180000305175781,11.7751,8.3096,9.8118,1.42,3.47,1.2,1.96,1.18,1.5,3.84,17.237000000000002,1297.1,0.16,2.52,0.09
2019-04-09,281.5570068359375,-0.005124985617754985,0.7419462885136008,14.279999732971191,11.8436,8.4335,9.9017,1.4,3.41,1.2,1.94,1.17,1.47,3.86,17.6519,1301.85,0.16,2.51,0.09
2019-04-10,282.5174255371094,0.0034110985621165213,0.7478882389936337,13.300000190734863,12.355,8.5279,10.2171,1.45,3.83,1.21,2.14,1.2,1.69,3.86,19.3797,1304.8,0.17,2.48,0.05
2019-04-11,282.43902587890625,-0.0002775037966386007,0.7474031933712129,13.020000457763672,11.8528,8.3522,9.7373,1.42,3.5,1.22,2.12,1.17,1.39,3.79,17.9511,1304.65,0.16,2.51,0.08
2019-04-12,284.3499755859375,0.0067658840738622494,0.7592259208078591,12.010000228881836,12.1298,8.4213,9.9638,1.44,3.71,1.22,2.17,1.18,1.54,3.68,17.9113,1296.15,0.16,2.56,0.12
2019-04-15,284.16375732421875,-0.0006548910768675587,0.758073819450128,12.319999694824219,11.9783,8.5553,9.6887,1.4,3.42,1.24,2.29,1.13,1.13,3.68,18.6782,1286.75,0.15,2.55,0.12
2019-04-16,284.3499755859375,0.000655320240245505,0.7592259208078593,12.180000305175781,12.8889,9.1268,10.3935,1.41,3.76,1.24,2.5,1.14,1.27,3.64,18.0755,1283.75,0.19,2.6,0.17
2019-04-17,283.6541748046875,-0.002446987307863191,0.7549211173079786,12.600000381469727,13.1397,9.041,10.4393,1.45,4.1,1.26,2.7,1.15,1.4,3.67,16.3839,1276.1,0.19,2.59,0.15
2019-04-18,284.2127380371094,0.0019691697920769524,0.7583768549596595,12.09000015258789,12.1195,8.2841,9.7375,1.46,3.84,1.24,2.38,1.18,1.45,3.73,16.95,1276.5,0.19,2.57,0.15
2019-04-23,287.0154724121094,0.00899163200609876,0.7757169055486528,12.279999732971191,12.8687,8.5527,10.4515,1.5,4.32,1.23,2.42,1.22,1.9,3.72,15.755999999999998,1273.45,0.21,2.57,0.12
2019-04-24,286.3785400390625,-0.0022191569245171294,0.7717763110817224,13.140000343322754,14.5676,9.7253,11.5221,1.5,4.84,1.26,3.05,1.18,1.8,3.73,16.8981,1273.8,0.21,2.53,0.09
2019-04-25,286.2021179199219,-0.0006160451796303201,0.7706848168258973,13.25,14.8586,9.5851,11.6524,1.55,5.27,1.28,3.21,1.22,2.07,3.75,17.0271,1277.85,0.21,2.54,0.11
2019-04-26,287.5348815917969,0.004656721905349048,0.7789304035998794,12.729999542236328,12.6773,8.5849,10.1999,1.48,4.09,1.24,2.48,1.19,1.62,3.76,17.3683,1281.5,0.23,2.51,0.09
2019-04-29,287.98565673828125,0.0015677233453863515,0.7817192743234205,13.109999656677246,15.5939,10.0889,12.2302,1.55,5.51,1.28,3.36,1.21,2.14,3.73,17.2656,1282.15,0.24,2.54,0.1
2019-04-30,288.1326599121094,0.0005104531089954456,0.782628758466356,13.119999885559082,21.4737,13.924000000000001,17.3047,1.54,7.55,1.24,4.17,1.24,3.38,3.73,16.5768,1285.15,0.24,2.51,0.08
2019-05-01,285.9669189453125,-0.007516471640033773,0.7692296799586351,14.800000190734863,21.256999999999998,13.6241,17.058,1.56,7.63,1.25,4.2,1.25,3.43,3.71,16.8363,1281.8,0.21,2.52,0.09
2019-05-02,285.3495178222656,-0.0021589949121525454,0.7654099220811752,14.420000076293945,20.814,13.3245,16.937,1.56,7.49,1.23,3.88,1.27,3.61,3.74,14.7891,1271.45,0.2,2.55,0.08
2019-05-03,288.1424560546875,0.009787779750731973,0.7826893655682627,12.869999885559082,16.9636,11.0646,13.7847,1.53,5.9,1.23,3.18,1.25,2.72,3.72,14.3121,1270.05,0.21,2.54,0.11
2019-05-07,282.16461181640625,-0.01669967564596697,0.7457054392891553,19.31999969482422,19.7163,13.0433,16.27,1.51,6.67,1.21,3.45,1.25,3.23,3.89,14.9573,1281.3,0.17,2.45,0.02
2019-05-08,281.7725830078125,-0.0013893620680145435,0.7432800223698803,19.399999618530273,17.4127,12.1603,14.6462,1.43,5.25,1.19,2.77,1.2,2.49,3.87,12.26,1287.75,0.19,2.49,0.06
2019-05-09,280.9200439453125,-0.0030256281622558223,0.7380055052395,19.100000381469727,16.2572,11.0035,13.3556,1.48,5.25,1.22,2.9,1.21,2.35,3.99,11.8011,1284.1,0.19,2.45,0.02
2019-05-10,282.3312072753906,0.00502336291230554,0.746736137635903,16.040000915527344,16.9809,11.1223,13.8237,1.53,5.86,1.23,3.16,1.24,2.7,4.01,11.1121,1285.4,0.21,2.47,0.04
2019-05-13,275.23614501953125,-0.025130279873520123,0.7028401696319211,20.549999237060547,17.6048,12.3378,14.7274,1.43,5.27,1.2,2.88,1.19,2.39,4.2,12.1909,1282.95,0.22,2.4,-0.01
2019-05-14,277.72528076171875,0.00904363684504772,0.7182400377312317,18.059999465942383,16.0192,10.8437,13.2511,1.48,5.18,1.21,2.77,1.22,2.41,4.13,13.2596,1297.6,0.22,2.42,0.01
2019-05-15,279.35205078125,0.005857479070934701,0.7283045927910845,16.440000534057617,15.9608,10.7891,13.1842,1.48,5.17,1.21,2.78,1.22,2.4,4.17,13.3383,1298.9,0.21,2.37,-0.05
2019-05-16,281.9392395019531,0.009261391543279096,0.7443110983309702,15.289999961853027,18.1937,12.4827,15.2132,1.46,5.71,1.2,2.98,1.22,2.73,4.06,13.3169,1295.55,0.2,2.4,0.0
2019-05-17,280.116455078125,-0.006465167555421147,0.7330338348114798,15.960000038146973,17.0054,11.9081,14.3332,1.43,5.1,1.19,2.67,1.2,2.43,4.07,14.8705,1285.8,0.19,2.39,0.0
2019-05-20,278.2643127441406,-0.006612044028144637,0.721574938793442,16.309999465942383,19.3025,13.3986,16.3643,1.44,5.9,1.18,2.94,1.22,2.97,4.06,15.8049,1275.25,0.2,2.41,0.02
2019-05-21,280.7730407714844,0.009015629789546509,0.7370960210965649,14.949999809265137,19.3683,13.9356,16.7591,1.39,5.43,1.16,2.61,1.2,2.82,3.99,15.7249,1276.0,0.17,2.43,0.04
2019-05-22,279.91064453125,-0.003071506572941418,0.7317605192499363,14.75,19.0253,13.5853,16.3206,1.4,5.44,1.17,2.7,1.2,2.74,4.03,15.8652,1274.0,0.16,2.39,0.01
2019-05-23,276.4905700683594,-0.01221845088677509,0.7106010883978249,16.920000076293945,20.1518,15.0711,17.7355,1.34,5.08,1.14,2.42,1.18,2.66,4.22,17.0071,1275.95,0.19,2.31,-0.06
2019-05-24,277.11773681640625,0.0022683115300887735,0.71448126457002,15.850000381469727,20.5576,15.2575,17.8833,1.35,5.3,1.15,2.67,1.17,2.63,4.16,18.774,1281.5,0.16,2.32,-0.03
2019-05-28,274.5404052734375,-0.009300492897270862,0.6985357437463826,17.5,18.3432,13.5287,15.9252,1.36,4.81,1.15,2.42,1.18,2.4,4.19,18.4197,1283.9,0.14,2.26,-0.11
2019-05-29,272.6980285644531,-0.0067107670623178795,0.6871372660230797,17.899999618530273,17.0475,12.7482,14.8068,1.34,4.3,1.15,2.24,1.16,2.06,4.36,17.3604,1283.5,0.16,2.25,-0.12
2019-05-30,273.4427795410156,0.0027310464270058343,0.6917449162253204,17.299999237060547,16.3329,12.5152,14.2148,1.31,3.82,1.15,2.12,1.14,1.7,4.33,15.687,1276.45,0.16,2.22,-0.16
2019-05-31,269.7580871582031,-0.013475186249194082,0.668948338393057,18.709999084472656,16.8056,12.1737,14.1418,1.38,4.63,1.19,2.66,1.16,1.97,4.59,16.2647,1296.0,0.19,2.14,-0.21
2019-06-03,269.0721130371094,-0.0025429232847853367,0.6647043308022536,18.860000610351562,16.4722,12.2805,14.0167,1.34,4.19,1.18,2.46,1.14,1.74,4.7,15.4174,1313.95,0.25,2.07,-0.28
